latitude,longitude,beds,week_price,neighbourhood_cleansed,zipcode
37.78562007,-122.4090802,2,14,Downtown/Civic Center,94102
37.78413758,-122.4149184,1,7,Downtown/Civic Center,94109
37.78764763,-122.4194389,1,7,Downtown/Civic Center,94109
37.78297529,-122.4093607,1,7,Downtown/Civic Center,94103
37.78579257,-122.4143154,1,7,Downtown/Civic Center,94109
37.78712182,-122.409386,1,7,Downtown/Civic Center,94102
37.78744621,-122.4098873,2,14,Downtown/Civic Center,94102
37.78707502,-122.409731,1,7,Downtown/Civic Center,94102
37.78823315,-122.4151819,2,14,Downtown/Civic Center,94109
37.78683906,-122.4094021,1,7,Downtown/Civic Center,94102
37.78573771,-122.4074148,1,7,Downtown/Civic Center,94102
37.78371299,-122.42074,1,7,Downtown/Civic Center,94102
37.78399798,-122.4141171,1,7,Downtown/Civic Center,94102
37.78772128,-122.4214852,1,7,Downtown/Civic Center,94109
37.78870841,-122.4113397,1,7,Downtown/Civic Center,94102
37.78875725,-122.4197643,1,7,Downtown/Civic Center,94109
37.78292773,-122.4215069,1,7,Downtown/Civic Center,94102
37.78784372,-122.4197227,1,7,Downtown/Civic Center,94109
37.78617483,-122.4182979,1,7,Downtown/Civic Center,94109
37.78799239,-122.414838,3,21,Downtown/Civic Center,94109
37.78927585,-122.407727,2,14,Downtown/Civic Center,94102
37.78597782,-122.4147678,1,7,Downtown/Civic Center,94109
37.78726045,-122.4077762,1,7,Downtown/Civic Center,94102
37.78734609,-122.4078195,1,7,Downtown/Civic Center,94102
37.78565116,-122.4094809,1,7,Downtown/Civic Center,94102
37.78855983,-122.4083831,1,7,Downtown/Civic Center,94108
37.78615965,-122.4094168,1,7,Downtown/Civic Center,94102
37.78602016,-122.4096471,1,7,Downtown/Civic Center,94102
37.78764607,-122.410623,2,14,Downtown/Civic Center,94102
37.78757959,-122.4096344,1,7,Downtown/Civic Center,94102
37.77809522,-122.4210716,1,7,Downtown/Civic Center,94102
37.77556079,-122.4201648,1,7,Downtown/Civic Center,15074
37.78715742,-122.4095001,1,7,Downtown/Civic Center,94102
37.78264972,-122.4105578,1,7,Downtown/Civic Center,94102
37.78843789,-122.4094507,2,14,Downtown/Civic Center,94102
37.78812345,-122.4106335,2,14,Downtown/Civic Center,94102
37.78284102,-122.4121959,1,7,Downtown/Civic Center,94102
37.78117084,-122.4214136,1,7,Downtown/Civic Center,94102
37.78120007,-122.4227632,3,21,Downtown/Civic Center,94102
37.78626584,-122.4165111,1,7,Downtown/Civic Center,94109
37.78584671,-122.4165183,1,7,Downtown/Civic Center,94109
37.78222492,-122.4147761,1,7,Downtown/Civic Center,94102
37.78964338,-122.4083189,1,7,Downtown/Civic Center,94108
37.78755862,-122.4197569,1,7,Downtown/Civic Center,94109
37.78770567,-122.4107416,2,14,Downtown/Civic Center,94102
37.78711593,-122.4095956,2,14,Downtown/Civic Center,94102
37.784463,-122.4106092,2,14,Downtown/Civic Center,94102
37.78508331,-122.4195692,1,7,Downtown/Civic Center,94109
37.78034164,-122.423389,1,7,Downtown/Civic Center,94102
37.78846288,-122.4123775,2,14,Downtown/Civic Center,94109
37.78379967,-122.4148015,1,7,Downtown/Civic Center,94109
37.78063153,-122.4200539,2,14,Downtown/Civic Center,94102
37.78913415,-122.412149,1,7,Downtown/Civic Center,94108
37.78683793,-122.4130689,1,7,Downtown/Civic Center,94109
37.78430245,-122.4103313,1,7,Downtown/Civic Center,94102
37.78876462,-122.4104992,2,14,Downtown/Civic Center,94102
37.78849475,-122.4136514,1,7,Downtown/Civic Center,94109
37.7894808,-122.4130566,2,14,Downtown/Civic Center,94109
37.788873,-122.4091901,2,14,Downtown/Civic Center,94102
37.78164467,-122.4127817,2,14,Downtown/Civic Center,94102
37.78621177,-122.409671,1,7,Downtown/Civic Center,94102
37.78738647,-122.4093389,2,14,Downtown/Civic Center,94102
37.78848217,-122.4106012,2,14,Downtown/Civic Center,94102
37.78893896,-122.4172196,1,7,Downtown/Civic Center,94109
37.77739778,-122.4193488,1,7,Downtown/Civic Center,94102
37.78787256,-122.4170358,1,7,Downtown/Civic Center,94109
37.78726389,-122.4112893,2,14,Downtown/Civic Center,94102
37.78717816,-122.4093998,1,7,Downtown/Civic Center,94102
37.78762407,-122.409676,2,14,Downtown/Civic Center,94102
37.78411931,-122.4165106,2,14,Downtown/Civic Center,94109
37.78410923,-122.4121026,1,7,Downtown/Civic Center,94102
37.78608455,-122.4147933,1,7,Downtown/Civic Center,94102
37.78828696,-122.4183949,2,14,Downtown/Civic Center,94109
37.78829516,-122.4102196,1,7,Downtown/Civic Center,94102
37.78756492,-122.417346,2,14,Downtown/Civic Center,94109
37.7864925,-122.4178916,1,7,Downtown/Civic Center,94109
37.78445047,-122.4200423,1,7,Downtown/Civic Center,94109
37.77981656,-122.4213216,1,7,Downtown/Civic Center,94102
37.7881509,-122.4112326,2,14,Downtown/Civic Center,94102
37.7854802,-122.4075928,2,14,Downtown/Civic Center,94102
37.78753392,-122.4096166,2,14,Downtown/Civic Center,94102
37.78947055,-122.4116183,2,14,Downtown/Civic Center,94109
37.77774978,-122.4196896,1,7,Downtown/Civic Center,94102
37.78811136,-122.4137369,2,14,Downtown/Civic Center,94109
37.7870641,-122.4077217,2,14,Downtown/Civic Center,94102
37.77851241,-122.4223751,1,7,Downtown/Civic Center,94102
37.77886132,-122.4220926,2,14,Downtown/Civic Center,94102
37.78543003,-122.4083056,1,7,Downtown/Civic Center,94102
37.78562499,-122.4079963,1,7,Downtown/Civic Center,94102
37.78518346,-122.4088994,2,14,Downtown/Civic Center,94102
37.78701558,-122.40866,1,7,Downtown/Civic Center,94102
37.78892949,-122.4121048,1,7,Downtown/Civic Center,94108
37.78858828,-122.4154966,1,7,Downtown/Civic Center,94109
37.78789488,-122.4217148,2,14,Downtown/Civic Center,94109
37.78806775,-122.4134898,2,14,Downtown/Civic Center,94109
37.78835532,-122.4091569,2,14,Downtown/Civic Center,94102
37.78819251,-122.4094991,2,14,Downtown/Civic Center,94102
37.78699137,-122.4097116,2,14,Downtown/Civic Center,94102
37.78726597,-122.410619,2,14,Downtown/Civic Center,94102
37.78811601,-122.4168126,1,7,Downtown/Civic Center,94109
37.78770164,-122.4131159,2,14,Downtown/Civic Center,94109
37.78682536,-122.4081317,1,7,Downtown/Civic Center,94102
37.78523236,-122.4128261,1,7,Downtown/Civic Center,94102
37.78093071,-122.4200707,1,7,Downtown/Civic Center,94102
37.78805185,-122.4111458,2,14,Downtown/Civic Center,94102
37.78447803,-122.415099,2,14,Downtown/Civic Center,94109
37.79003235,-122.4092011,1,7,Downtown/Civic Center,94108
37.77896844,-122.4193016,1,7,Downtown/Civic Center,94102
37.78563981,-122.4084231,1,7,Downtown/Civic Center,94102
37.77722393,-122.4229844,1,7,Downtown/Civic Center,94102
37.78718413,-122.4129399,1,7,Downtown/Civic Center,94102
37.78864822,-122.4112776,1,7,Downtown/Civic Center,94102
37.78843063,-122.4070188,1,7,Downtown/Civic Center,94108
37.78849546,-122.4123892,2,14,Downtown/Civic Center,94109
37.78696648,-122.4096087,2,14,Downtown/Civic Center,94102
37.78790799,-122.4165039,1,7,Downtown/Civic Center,94109
37.78552979,-122.4201104,2,14,Downtown/Civic Center,94109
37.78941582,-122.4125778,1,7,Downtown/Civic Center,94102
37.78761213,-122.4083097,4,28,Downtown/Civic Center,94102
37.78720485,-122.4161402,1,7,Downtown/Civic Center,94109
37.78863867,-122.4123379,2,14,Downtown/Civic Center,94109
37.7883736,-122.4138049,2,14,Downtown/Civic Center,94109
37.78500489,-122.4127325,1,7,Downtown/Civic Center,94102
37.77725339,-122.4181188,1,7,Downtown/Civic Center,94102
37.7877445,-122.4143478,4,28,Downtown/Civic Center,94102
37.78728162,-122.411473,2,14,Downtown/Civic Center,94102
37.78739507,-122.408454,1,7,Downtown/Civic Center,94102
37.7776902,-122.4225517,1,7,Downtown/Civic Center,94102
37.78828427,-122.4174649,1,7,Downtown/Civic Center,94109
37.78731093,-122.409033,1,7,Downtown/Civic Center,94102
37.77782746,-122.4223259,2,14,Downtown/Civic Center,94102
37.78500286,-122.4162015,1,7,Downtown/Civic Center,94109
37.78736216,-122.4092255,1,7,Downtown/Civic Center,94102
37.78581796,-122.4148851,1,7,Downtown/Civic Center,94102
37.78654192,-122.4146897,1,7,Downtown/Civic Center,94109
37.78553624,-122.4078115,1,7,Downtown/Civic Center,94102
37.77768273,-122.4208402,1,7,Downtown/Civic Center,94102
37.78595987,-122.4141582,2,14,Downtown/Civic Center,94102
37.7879507,-122.4140248,1,7,Downtown/Civic Center,94102
37.78395412,-122.4153289,1,7,Downtown/Civic Center,94109
37.78918162,-122.4153664,1,7,Downtown/Civic Center,94109
37.78390503,-122.4119145,1,7,Downtown/Civic Center,
37.78521522,-122.4075859,1,7,Downtown/Civic Center,94102
37.78637067,-122.4128229,1,7,Downtown/Civic Center,94102
37.78724584,-122.4183162,2,14,Downtown/Civic Center,94109
37.78927913,-122.4119197,3,21,Downtown/Civic Center,94109
37.785483,-122.4125526,1,7,Downtown/Civic Center,94102
37.78923898,-122.4117081,2,14,Downtown/Civic Center,94109
37.7869127,-122.4116917,1,7,Downtown/Civic Center,94109
37.78269777,-122.4166354,1,7,Downtown/Civic Center,94109
37.78048313,-122.4214511,1,7,Downtown/Civic Center,94102
37.78786852,-122.4170699,1,7,Downtown/Civic Center,94109
37.78723292,-122.4166557,1,7,Downtown/Civic Center,94109
37.7849738,-122.4137167,1,7,Downtown/Civic Center,94109
37.78713357,-122.4156202,1,7,Downtown/Civic Center,94109
37.78368965,-122.4166889,1,7,Downtown/Civic Center,94109
37.7854648,-122.4085031,1,7,Downtown/Civic Center,94102
37.78596965,-122.4155324,1,7,Downtown/Civic Center,94109
37.77805657,-122.416507,1,7,Downtown/Civic Center,94102
37.78624496,-122.4130455,1,7,Downtown/Civic Center,94102
37.78494966,-122.4198475,1,7,Downtown/Civic Center,94109
37.78775604,-122.4097853,2,14,Downtown/Civic Center,94102
37.78586348,-122.4080468,1,7,Downtown/Civic Center,94102
37.77975769,-122.4147701,2,14,Downtown/Civic Center,94102
37.78898893,-122.4107221,2,14,Downtown/Civic Center,94108
37.78533431,-122.4148427,1,7,Downtown/Civic Center,94109
37.77906691,-122.4147963,1,7,Downtown/Civic Center,94102
37.78726449,-122.4095478,1,7,Downtown/Civic Center,94102
37.77799506,-122.4227099,1,7,Downtown/Civic Center,94102
37.78406104,-122.4166381,1,7,Downtown/Civic Center,94109
37.78575999,-122.4148914,1,7,Downtown/Civic Center,94109
37.78914611,-122.4096178,2,14,Downtown/Civic Center,94102
37.7868168,-122.4092466,1,7,Downtown/Civic Center,94102
37.78883521,-122.4114015,2,14,Downtown/Civic Center,94109
37.78303237,-122.4154104,1,7,Downtown/Civic Center,94109
37.78991943,-122.408328,1,7,Downtown/Civic Center,94108
37.78892231,-122.4092484,1,7,Downtown/Civic Center,94102
37.78652735,-122.4138022,1,7,Downtown/Civic Center,94102
37.78004736,-122.4168977,1,7,Downtown/Civic Center,94102
37.78827423,-122.415058,1,7,Downtown/Civic Center,94109
37.78742576,-122.4215036,1,7,Downtown/Civic Center,94109
37.78576816,-122.4188006,1,7,Downtown/Civic Center,94109
37.78730412,-122.418523,1,7,Downtown/Civic Center,94109
37.78381194,-122.4166175,1,7,Downtown/Civic Center,94109
37.78866386,-122.4123188,1,7,Downtown/Civic Center,94109
37.78764397,-122.4170455,1,7,Downtown/Civic Center,
37.78950315,-122.4124901,3,21,Downtown/Civic Center,94109
37.78529008,-122.4089847,2,14,Downtown/Civic Center,94102
37.78697396,-122.4090636,1,7,Downtown/Civic Center,94102
37.78646431,-122.4071509,2,14,Downtown/Civic Center,94102
37.77430721,-122.4216931,1,7,Downtown/Civic Center,94102
37.78801,-122.4193311,1,7,Downtown/Civic Center,94109
37.78322891,-122.4171417,1,7,Downtown/Civic Center,94109
37.77805341,-122.4213035,1,7,Downtown/Civic Center,94102
37.78729382,-122.4094366,2,14,Downtown/Civic Center,94102
37.78982336,-122.4111376,1,7,Downtown/Civic Center,94102
37.77903415,-122.4171394,1,7,Downtown/Civic Center,94102
37.78816247,-122.4164101,1,7,Downtown/Civic Center,94109
37.78700729,-122.4092411,1,7,Downtown/Civic Center,94102
37.78962238,-122.413076,1,7,Downtown/Civic Center,94109
37.78843441,-122.4128015,1,7,Downtown/Civic Center,94102
37.78478724,-122.4200108,2,14,Downtown/Civic Center,94109
37.78713135,-122.4116986,1,7,Downtown/Civic Center,94109
37.78484809,-122.412703,1,7,Downtown/Civic Center,94102
37.78731092,-122.4142841,2,14,Downtown/Civic Center,94109
37.78573193,-122.4093508,1,7,Downtown/Civic Center,94102
37.78436805,-122.4153644,1,7,Downtown/Civic Center,94109
37.78935499,-122.408833,1,7,Downtown/Civic Center,94108
37.78744937,-122.4092552,1,7,Downtown/Civic Center,94102
37.78718366,-122.4093882,1,7,Downtown/Civic Center,94102
37.78336444,-122.4209233,1,7,Downtown/Civic Center,94102
37.78912723,-122.4105967,1,7,Downtown/Civic Center,94102
37.77959524,-122.4231628,1,7,Downtown/Civic Center,94102
37.78872806,-122.413782,1,7,Downtown/Civic Center,94109
37.78846489,-122.4095917,2,14,Downtown/Civic Center,94102
37.78876002,-122.4116199,2,14,Downtown/Civic Center,94109
37.78769849,-122.4099117,2,14,Downtown/Civic Center,94102
37.78896614,-122.4141055,1,7,Downtown/Civic Center,94109
37.78189781,-122.4149473,1,7,Downtown/Civic Center,94102
37.7874295,-122.4093167,1,7,Downtown/Civic Center,94102
37.78930059,-122.413044,2,14,Downtown/Civic Center,94109
37.77780726,-122.4187492,2,14,Downtown/Civic Center,
37.78605371,-122.4095782,1,7,Downtown/Civic Center,94102
37.77854275,-122.4191774,1,7,Downtown/Civic Center,94123
37.78845706,-122.4111698,2,14,Downtown/Civic Center,94102
37.78265101,-122.419356,2,14,Downtown/Civic Center,94102
37.78785931,-122.4144569,1,7,Downtown/Civic Center,94109
37.78831989,-122.4098202,2,14,Downtown/Civic Center,94102
37.78840769,-122.4160245,1,7,Downtown/Civic Center,94109
37.78876773,-122.4083022,1,7,Downtown/Civic Center,94102
37.78697352,-122.4142846,1,7,Downtown/Civic Center,94109
37.77653321,-122.4187758,2,14,Downtown/Civic Center,94103
37.78869223,-122.4130498,2,14,Downtown/Civic Center,94109
37.78810562,-122.4153729,2,14,Downtown/Civic Center,94109
37.78860987,-122.410737,1,7,Downtown/Civic Center,94102
37.78469958,-122.4138893,1,7,Downtown/Civic Center,94102
37.78836168,-122.4106279,2,14,Downtown/Civic Center,94102
37.77981465,-122.4218951,1,7,Downtown/Civic Center,94102
37.78663806,-122.4094268,2,14,Downtown/Civic Center,94102
37.78363062,-122.4165129,1,7,Downtown/Civic Center,94109
37.78871135,-122.4105685,1,7,Downtown/Civic Center,94102
37.78845994,-122.4125523,1,7,Downtown/Civic Center,94109
37.78733169,-122.4092491,2,14,Downtown/Civic Center,94102
37.78397678,-122.4153238,1,7,Downtown/Civic Center,94109
37.78780147,-122.4097767,1,7,Downtown/Civic Center,94102
37.77537078,-122.4201404,2,14,Downtown/Civic Center,94102
37.78383768,-122.4107756,1,7,Downtown/Civic Center,94102
37.78744874,-122.4080927,1,7,Downtown/Civic Center,94102
37.78281612,-122.4107919,1,7,Downtown/Civic Center,94102
37.78509915,-122.4123845,1,7,Downtown/Civic Center,94102
37.78688321,-122.4077741,1,7,Downtown/Civic Center,94102
37.78860622,-122.4132962,2,14,Downtown/Civic Center,94109
37.78221494,-122.4228937,1,7,Downtown/Civic Center,94109
37.78867009,-122.4156603,1,7,Downtown/Civic Center,94109
37.78525874,-122.4196921,1,7,Downtown/Civic Center,94109
37.78707009,-122.4119705,1,7,Downtown/Civic Center,94102
37.78677205,-122.4074929,1,7,Downtown/Civic Center,94102
37.78796663,-122.4150675,2,14,Downtown/Civic Center,94109
37.77660888,-122.4177347,1,7,Downtown/Civic Center,94102
37.78309705,-122.4164612,1,7,Downtown/Civic Center,94109
37.787491,-122.4139135,2,14,Downtown/Civic Center,94109
37.77482226,-122.4214163,1,7,Downtown/Civic Center,94102
37.78818884,-122.4134272,1,7,Downtown/Civic Center,94109
37.7857389,-122.4079771,1,7,Downtown/Civic Center,94102
37.78536234,-122.4077592,1,7,Downtown/Civic Center,94102
37.77731639,-122.419116,1,7,Downtown/Civic Center,94102
37.78587775,-122.4162135,1,7,Downtown/Civic Center,94109
37.77948777,-122.4225563,1,7,Downtown/Civic Center,94102
37.78719571,-122.4081145,1,7,Downtown/Civic Center,94102
37.78719777,-122.4094247,2,14,Downtown/Civic Center,94102
37.78703918,-122.4172841,2,14,Downtown/Civic Center,94109
37.78831958,-122.4120734,2,14,Downtown/Civic Center,94109
37.77931513,-122.4225263,1,7,Downtown/Civic Center,94102
37.78698231,-122.4091863,2,14,Downtown/Civic Center,94102
37.7883515,-122.4119012,2,14,Downtown/Civic Center,94109
37.78267704,-122.4222033,1,7,Downtown/Civic Center,94102
37.77763775,-122.4229465,1,7,Downtown/Civic Center,94102
37.78529865,-122.4082313,1,7,Downtown/Civic Center,94102
37.78721527,-122.4155167,2,14,Downtown/Civic Center,94102
37.78728421,-122.407696,2,14,Downtown/Civic Center,94102
37.7779462,-122.4217771,1,7,Downtown/Civic Center,94102
37.78528565,-122.4155614,2,14,Downtown/Civic Center,94109
37.79014851,-122.4075296,2,14,Downtown/Civic Center,94108
37.78820116,-122.4146287,1,7,Downtown/Civic Center,94109
37.7870188,-122.4198057,1,7,Downtown/Civic Center,94109
37.78626251,-122.408017,1,7,Downtown/Civic Center,94102
37.78878139,-122.4114781,2,14,Downtown/Civic Center,94102
37.78838974,-122.4094458,2,14,Downtown/Civic Center,94102
37.78723981,-122.4093908,1,7,Downtown/Civic Center,94102
37.78781957,-122.4137364,2,14,Downtown/Civic Center,94109
37.7871598,-122.4098349,1,7,Downtown/Civic Center,94102
37.78483567,-122.419399,1,7,Downtown/Civic Center,94109
37.78721514,-122.4096927,1,7,Downtown/Civic Center,94102
37.78600527,-122.4082555,1,7,Downtown/Civic Center,94102
37.78846602,-122.4164714,1,7,Downtown/Civic Center,94109
37.78918567,-122.4135415,3,21,Downtown/Civic Center,94109
37.7900611,-122.4079039,1,7,Downtown/Civic Center,94108
37.78800429,-122.4114577,2,14,Downtown/Civic Center,94102
37.78263111,-122.4166116,2,14,Downtown/Civic Center,94102
37.78680319,-122.4077514,1,7,Downtown/Civic Center,94102
37.78433547,-122.416043,1,7,Downtown/Civic Center,94109
37.7860013,-122.4130507,2,14,Downtown/Civic Center,94102
37.7773499,-122.4224388,2,14,Downtown/Civic Center,94102
37.78207905,-122.4217747,14,98,Downtown/Civic Center,94109
37.78722317,-122.4081722,1,7,Downtown/Civic Center,94102
37.7880679,-122.4185859,3,21,Downtown/Civic Center,94109
37.78750047,-122.4136974,1,7,Downtown/Civic Center,94109
37.7894649,-122.4129971,2,14,Downtown/Civic Center,94109
37.77456667,-122.4213,2,14,Downtown/Civic Center,94102
37.7875227,-122.4095836,2,14,Downtown/Civic Center,94102
37.78721493,-122.413163,1,7,Downtown/Civic Center,94109
37.7884672,-122.4138802,2,14,Downtown/Civic Center,94109
37.78678225,-122.4202624,2,14,Downtown/Civic Center,94109
37.78938021,-122.4081533,1,7,Downtown/Civic Center,94102
37.78888883,-122.4090006,1,7,Downtown/Civic Center,94102
37.79003758,-122.4092141,2,14,Downtown/Civic Center,94102
37.78845769,-122.4106211,2,14,Downtown/Civic Center,94102
37.78170314,-122.4231243,1,7,Downtown/Civic Center,94102
37.78639051,-122.4148032,1,7,Downtown/Civic Center,94109
37.78758603,-122.4090527,2,14,Downtown/Civic Center,94102
37.78941509,-122.4115858,1,7,Downtown/Civic Center,94109
37.78579067,-122.4162689,1,7,Downtown/Civic Center,94109
37.78746855,-122.4150482,1,7,Downtown/Civic Center,94109
37.78839085,-122.4093714,2,14,Downtown/Civic Center,94102
37.78715483,-122.4119009,1,7,Downtown/Civic Center,94109
37.78845709,-122.4213429,2,14,Downtown/Civic Center,94109
37.78841412,-122.4145451,2,14,Downtown/Civic Center,94109
37.78784823,-122.4130918,2,14,Downtown/Civic Center,94109
37.77692593,-122.4181918,1,7,Downtown/Civic Center,94102
37.78449752,-122.4180384,1,7,Downtown/Civic Center,94102
37.78997892,-122.4074824,1,7,Downtown/Civic Center,94108
37.78133099,-122.4119049,1,7,Downtown/Civic Center,94102
37.78537012,-122.407931,1,7,Downtown/Civic Center,94102
37.78725353,-122.409164,2,14,Downtown/Civic Center,94102
37.78321788,-122.419635,1,7,Downtown/Civic Center,94109
37.78841007,-122.4124538,2,14,Downtown/Civic Center,94109
37.78561729,-122.4074439,2,14,Downtown/Civic Center,94102
37.78834959,-122.4184844,1,7,Downtown/Civic Center,94109
37.7846841,-122.414812,1,7,Downtown/Civic Center,94109
37.78544483,-122.4150521,1,7,Downtown/Civic Center,94109
37.78935037,-122.4134694,2,14,Downtown/Civic Center,94109
37.78729538,-122.4095765,1,7,Downtown/Civic Center,94102
37.78681039,-122.4092969,1,7,Downtown/Civic Center,94102
37.77613449,-122.4214272,1,7,Downtown/Civic Center,
37.78664608,-122.4184259,1,7,Downtown/Civic Center,94109
37.78303855,-122.4192965,1,7,Downtown/Civic Center,94109
37.78481926,-122.4195045,1,7,Downtown/Civic Center,94109
37.78747353,-122.4092647,1,7,Downtown/Civic Center,94102
37.78500244,-122.4190045,1,7,Downtown/Civic Center,94109
37.77490505,-122.4207979,1,7,Downtown/Civic Center,94102
37.78558426,-122.4094092,1,7,Downtown/Civic Center,94102
37.7843285,-122.411078,1,7,Downtown/Civic Center,94102
37.78440067,-122.4147192,1,7,Downtown/Civic Center,94109
37.78884348,-122.4142996,3,21,Downtown/Civic Center,94109
37.78909156,-122.4099337,2,14,Downtown/Civic Center,94102
37.78711735,-122.41142,2,14,Downtown/Civic Center,94102
37.78700489,-122.4081005,1,7,Downtown/Civic Center,94102
37.78828147,-122.4146098,1,7,Downtown/Civic Center,94109
37.78652057,-122.4139924,1,7,Downtown/Civic Center,94102
37.78555622,-122.4166894,1,7,Downtown/Civic Center,94109
37.78133912,-122.4141039,1,7,Downtown/Civic Center,94102
37.7776135,-122.4218278,2,14,Downtown/Civic Center,94102
37.78858803,-122.4137893,2,14,Downtown/Civic Center,94109
37.78587708,-122.4201621,1,7,Downtown/Civic Center,94109
37.78280617,-122.4097081,1,7,Downtown/Civic Center,94103
37.78711584,-122.4093537,2,14,Downtown/Civic Center,94102
37.78616595,-122.4084254,1,7,Downtown/Civic Center,94102
37.78598398,-122.4077414,1,7,Downtown/Civic Center,94102
37.78673971,-122.4092672,1,7,Downtown/Civic Center,94102
37.78777539,-122.4098325,2,14,Downtown/Civic Center,94102
37.78520803,-122.4072348,1,7,Downtown/Civic Center,94102
37.78907364,-122.4072542,1,7,Downtown/Civic Center,94108
37.78926694,-122.4151827,1,7,Downtown/Civic Center,94109
37.78808677,-122.4119585,2,14,Downtown/Civic Center,94109
37.78588525,-122.4095171,1,7,Downtown/Civic Center,94102
37.77954146,-122.4217785,1,7,Downtown/Civic Center,94102
37.77795468,-122.4166923,7,49,Downtown/Civic Center,94103
37.78719972,-122.4175268,1,7,Downtown/Civic Center,94109
37.78540972,-122.408456,1,7,Downtown/Civic Center,94102
37.78550537,-122.4151491,1,7,Downtown/Civic Center,94109
37.78409204,-122.414566,1,7,Downtown/Civic Center,94109
37.77764664,-122.4218302,2,14,Downtown/Civic Center,94102
37.78257141,-122.4222631,1,7,Downtown/Civic Center,94109
37.78976129,-122.4073353,2,14,Downtown/Civic Center,94108
37.78794811,-122.4139344,2,14,Downtown/Civic Center,94109
37.78754831,-122.4096229,1,7,Downtown/Civic Center,94102
37.78536197,-122.4091658,1,7,Downtown/Civic Center,94102
37.78546638,-122.4064528,1,7,Downtown/Civic Center,94103
37.77750569,-122.4190186,1,7,Downtown/Civic Center,94102
37.78739972,-122.4078356,1,7,Downtown/Civic Center,94102
37.78535198,-122.4163589,1,7,Downtown/Civic Center,94118
37.78896631,-122.4100157,2,14,Downtown/Civic Center,94102
37.78763405,-122.4172949,1,7,Downtown/Civic Center,94109
37.78950571,-122.4109902,1,7,Downtown/Civic Center,94102
37.78812641,-122.4094267,2,14,Downtown/Civic Center,94108
37.78267687,-122.4139246,1,7,Downtown/Civic Center,94102
37.78313055,-122.4214402,1,7,Downtown/Civic Center,94109
37.78863598,-122.4129353,1,7,Downtown/Civic Center,94108
37.78653642,-122.4144042,1,7,Downtown/Civic Center,94109
37.78489419,-122.4153814,2,14,Downtown/Civic Center,94109
37.7889403,-122.4108305,2,14,Downtown/Civic Center,94102
37.78721956,-122.4106836,2,14,Downtown/Civic Center,94102
37.78693181,-122.4162411,1,7,Downtown/Civic Center,94109
37.78648956,-122.4176855,1,7,Downtown/Civic Center,94109
37.78919515,-122.4134198,3,21,Downtown/Civic Center,94109
37.78462248,-122.4156878,1,7,Downtown/Civic Center,94109
37.78771127,-122.4110177,1,7,Downtown/Civic Center,
37.78840447,-122.4213679,1,7,Downtown/Civic Center,94109
37.78749473,-122.4094851,2,14,Downtown/Civic Center,94102
37.7754726,-122.4197822,3,21,Downtown/Civic Center,94102
37.78523947,-122.4157924,2,14,Downtown/Civic Center,94102
37.7885693,-122.4153198,1,7,Downtown/Civic Center,94109
37.78396012,-122.4200168,3,21,Downtown/Civic Center,94109
37.77797822,-122.417195,1,7,Downtown/Civic Center,94102
37.78881382,-122.4140359,1,7,Downtown/Civic Center,94109
37.78639588,-122.4190274,2,14,Downtown/Civic Center,94109
37.77506706,-122.4208531,1,7,Downtown/Civic Center,94102
37.78531494,-122.4076837,1,7,Downtown/Civic Center,94102
37.78512751,-122.4072658,1,7,Downtown/Civic Center,94102
37.78511304,-122.4130467,1,7,Downtown/Civic Center,94102
37.79012684,-122.4087487,2,14,Downtown/Civic Center,94108
37.78663824,-122.4088039,1,7,Downtown/Civic Center,94102
37.78994463,-122.4075154,3,21,Downtown/Civic Center,94108
37.78283575,-122.4209344,1,7,Downtown/Civic Center,94109
37.78806153,-122.4137266,2,14,Downtown/Civic Center,94109
37.78778582,-122.4135292,1,7,Downtown/Civic Center,94109
37.78840393,-122.41255,1,7,Downtown/Civic Center,
37.77795838,-122.4225122,1,7,Downtown/Civic Center,94102
37.7849783,-122.4194213,1,7,Downtown/Civic Center,94109
37.78765676,-122.4204701,6,42,Downtown/Civic Center,94109
37.78805765,-122.4130956,1,7,Downtown/Civic Center,94109
37.78862169,-122.4122481,2,14,Downtown/Civic Center,94109
37.78584804,-122.406846,2,14,Downtown/Civic Center,94109
37.78530322,-122.4144736,1,7,Downtown/Civic Center,94109
37.78874424,-122.4136361,1,7,Downtown/Civic Center,94109
37.77473575,-122.4202042,1,7,Downtown/Civic Center,94102
37.78349638,-122.4141947,1,7,Downtown/Civic Center,94102
37.78341949,-122.4162232,1,7,Downtown/Civic Center,94109
37.77588351,-122.4190246,1,7,Downtown/Civic Center,94102
37.78842427,-122.4101595,2,14,Downtown/Civic Center,94102
37.78896029,-122.4161968,1,7,Downtown/Civic Center,94109
37.78699105,-122.4096486,1,7,Downtown/Civic Center,94102
37.78198725,-122.421703,14,98,Downtown/Civic Center,94109
37.77996505,-122.4150067,1,7,Downtown/Civic Center,94102
37.77958692,-122.4213435,2,14,Downtown/Civic Center,94102
37.77421421,-122.4223849,1,7,Downtown/Civic Center,94102
37.78666785,-122.4193078,2,14,Downtown/Civic Center,94109
37.78469024,-122.4193093,2,14,Downtown/Civic Center,94109
37.78603645,-122.4095707,2,14,Downtown/Civic Center,94102
37.78530018,-122.4169478,3,21,Downtown/Civic Center,94109
37.78585522,-122.4082109,1,7,Downtown/Civic Center,94102
37.78953985,-122.4116172,2,14,Downtown/Civic Center,94109
